"Position (mm) Run #1";"Position (mm) Run #2"
-5,3655;8,7168
-6,2258;9,1160
-7,1136;9,1160
-7,8293;9,1436
-8,3454;8,9716
-8,9165;8,8272
-9,0885;8,5107
-9,2880;7,9946
-9,3155;7,5336
-9,1710;6,6459
-8,8545;5,9852
-8,3662;5,1250
-7,7059;4,2922
-6,8185;3,2599
-6,1859;2,2276
-5,1542;1,1953
-4,1503;0,1901
-2,9467;-1,0414
-1,7152;-2,1008
-0,7115;-2,9340
0,4921;-3,9663
1,6957;-5,0255
2,9274;-5,9126
3,9591;-6,6007
4,9908;-7,2889
6,0507;-8,0037
6,9388;-8,5466
7,6550;-8,9173
8,1709;-9,0893
8,7152;-9,2613
9,0876;-9,4867
9,3164;-9,3147
9,1444;-9,1694
8,9724;-8,8521
8,8572;-8,3362
8,3411;-7,8203
7,8534;-7,3579
7,2219;-6,4981
6,1613;-5,6383
5,3294;-4,7786
4,2970;-3,9457
3,2929;-2,9140
2,0604;-1,8823
1,0561;-0,8506
-0,1483;0,1810
-1,3528;1,2127
-2,5572;2,2444
-3,8172;3,3034
-4,6496;4,1632
-5,7096;5,0230
-6,5975;5,9102
-7,2856;6,5981
-8,0289;7,3135
-8,3729;7,8569
-8,7445;8,2009
-8,9440;8,5724
-8,9440;8,7444
-8,9990;8,9716
-8,6551;8,7996
-8,3662;8,6276
-7,6783;8,5107
-6,9904;7,9671
-6,3578;7,6781
-5,2985;6,9900
-4,4941;6,3293
-3,2628;5,4691
-2,2311;4,6089
-1,2552;3,7487
0,1762;2,9158
1,1799;1,8835
2,3835;0,8512
3,6433;-0,1812
4,5031;-1,2135
5,3629;-2,2458
6,2227;-3,3051
7,1107;-4,1653
7,8553;-5,0255
8,1709;-5,9126
8,7436;-6,6275
8,9440;-7,1168
8,9724;-7,8585
8,8004;-8,1758
8,6568;-8,7453
8,3411;-8,9173
7,8534;-9,1160
7,1936;-9,1427
6,3051;-8,9707
5,6735;-8,8521
4,6411;-8,3362
3,6088;-7,7935
2,6046;-7,5299
1,3722;-6,6165
0,3678;-6,1542
-0,8366;-5,3213
-2,0689;-4,2627
-3,1012;-3,4029
-4,1335;-2,5701
-5,1935;-1,5384
-6,0814;-0,5067
-6,7695;0,5249
-7,4852;1,5566
-8,0289;2,6156
-8,4005;3,4754
-8,5725;4,3352
-8,7720;5,2224
-8,7995;5,9102
-8,6826;6,5981
-8,1391;7,3410
-7,8503;7,6849
-7,1624;8,0289
-6,5022;8,4004
-5,6424;8,6000
-4,8103;8,6276
-3,7786;8,4556
-2,7469;8,3111
-1,7431;7,9671
-0,5116;7,6506
0,4921;7,1345
1,7237;6,6734
2,7554;5,7858
3,7871;5,1250
4,8470;4,2648
5,7068;3,4319
6,6231;2,3723
7,1107;1,5394
7,8553;0,5071
8,1993;-0,5253
8,6000;-1,5576
8,5716;-2,6169
8,8004;-3,4771
8,6568;-4,3373
8,3411;-5,2244
7,8250;-5,8857
7,3373;-6,7996
6,6775;-7,3156
5,7890;-7,8585
5,1291;-8,2025
4,3252;-8,5733
3,0646;-8,7453
2,1482;-8,9707
1,8566;-8,7987
-0,1763;-8,6267
-1,1807;-8,5082
-2,3851;-7,9655
-3,6173;-7,6751
-4,6774;-6,9872
-5,5653;-6,2993
-6,2534;-5,6115
-6,9416;-4,9774
-7,6849;-3,9188
-8,0289;-3,0860
-8,4005;-2,0272
-8,6000;-1,1945
-8,6275;-0,1629
-8,4831;0,8960
-8,1391;1,7286
-7,8227;2,7876
-7,3344;3,6473
-6,6741;4,5345
-5,7867;5,2224
-5,1542;5,9102
-4,1225;6,6256
-3,0908;7,1690
-2,0591;7,4854
-1,0553;8,0564
0,1762;8,2560
1,2079;8,2560
2,2396;8,2560
3,2713;8,3111
4,3311;7,9395
5,2191;7,8226
5,9070;7,3065
6,5948;6,8180
7,3110;6,1298
7,8836;5,4417
8,0556;4,7809
8,2560;3,9207
8,2560;3,0878
8,3127;2,0555
7,9687;0,9960
7,6530;0,1630
7,1653;-0,8965
6,4488;-1,7296
5,9893;-2,7889
5,1573;-3,6492
4,0968;-4,5363
3,2647;-5,1975
2,2324;-6,1115
1,2281;-6,6275
-0,0042;-7,1436
-1,0366;-7,6865
-2,0689;-8,0305
-3,1012;-8,4013
-4,1612;-8,6000
-5,0492;-8,6267
-5,7373;-8,4547
-6,4255;-8,3095
-7,1412;-7,9655
-7,6849;-7,6483
-8,0564;-7,1324
-8,2560;-6,6433
-8,2560;-5,9554
-8,2835;-5,2944
-8,1391;-4,4346
-7,8227;-3,5749
-7,3068;-2,7421
-6,8185;-1,6833
-6,1583;-0,8235
-5,2985;0,0091
-4,4664;1,0680
-3,4069;1,9005
-2,5750;2,9595
-1,5712;3,8466
-0,3396;4,5345
0,6920;5,1950
1,6957;6,1096
2,9274;6,6256
3,9872;7,1690
4,8752;7,5405
5,5631;7,6849
6,1661;8,0840
7,4264;8,0840
8,2861;8,1116
9,2596;7,9671
9,4316;7,6231
9,6604;7,2790
9,4884;6,9625
9,3164;6,4739
9,2013;5,7858
8,7988;5,1250
7,6227;4,2648
6,1048;3,4046
5,6735;2,5444
4,6411;1,6842
3,6088;0,8512
2,5765;-0,2083
1,5442;-1,0414
0,5119;-2,1008
-0,5204;-2,9610
-1,5527;-3,8212
-2,5850;-4,7083
-3,6451;-5,3965
-4,5053;-6,1115
-5,3932;-6,6275
-6,1090;-7,1704
-6,5975;-7,4877
-7,3408;-8,0840
-7,7124;-8,0573
-7,8844;-8,2827
-8,0840;-8,0840
-8,1116;-8,1107
-7,9396;-7,9655
-7,8227;-7,6215
-7,3068;-7,3311
-6,8185;-6,5896
-6,1306;-6,3262
-5,4704;-5,4395
-4,6106;-4,7517
-3,7509;-4,1177
-2,9189;-3,0590
-1,8872;-2,1992
-0,8555;-1,3394
0,1762;-0,5067
1,2079;0,5521
2,2676;1,4119
3,1274;2,2717
3,9872;3,1315
4,8752;4,0186
5,5631;4,7065
6,2792;5,3943
6,7951;6,1096
7,3393;6,6530
7,7400;6,9970
7,7117;7,3410
7,9404;7,7125
7,7683;7,9120
7,6530;7,9395
7,1369;7,7675
6,6209;7,5955
6,1331;7,4786
5,4732;6,9350
4,6129;6,6459
3,7809;5,9303
2,7205;5,4417
1,8883;4,7809
0,8280;3,9207
0,0237;3,0605
-1,2365;2,2003
-2,0689;1,3401
-3,1290;0,4799
-3,9892;-0,3532
-4,8771;-1,4126
-5,5653;-2,2728
-6,2811;-3,1600
-6,7971;-3,8212
-7,3408;-4,7083
-7,7124;-5,4234
-7,9120;-5,9126
-7,9396;-6,6544
-7,7676;-6,9716
-7,6232;-7,5412
-7,3068;-7,7132
-6,7909;-7,9120
-6,3026;-7,9120
-5,6147;-7,9388
-4,9546;-7,7668
-4,1225;-7,6215
-3,0630;-7,3044
-2,2032;-6,7616
-1,3713;-6,4713
-0,3676;-5,7834
0,8920;-5,1225
1,7237;-4,2358
2,7554;-3,5749
3,8153;-2,7151
4,7314;-1,8553
5,2191;-0,9955
5,9352;-0,1357
6,4512;0,7241
6,9954;1,5839
7,3677;2,4436
7,5680;3,3034
7,5680;4,1906
7,5963;4,9058
7,4527;5,3943
7,1369;6,1096
6,6209;6,6530
6,1331;6,9970
5,4449;7,3685
4,7568;7,5680
4,1250;7,5680
3,0646;7,5680
2,2043;7,5955
1,3722;7,4510
0,3399;7,1345
-0,6925;6,5910
-1,7526;6,3019
-2,6129;5,5863
-3,4731;5,0976
-4,3610;4,4369
-5,0492;3,5493
-5,7650;2,8885
-6,2811;2,0555
-6,8248;0,9960
-7,1688;0,1358
-7,5680;-0,7244
-7,5680;-1,5846
-7,5956;-2,4719
-7,4236;-3,1330
-7,3068;-4,0202
-6,7632;-4,7083
-6,4745;-5,4234
-5,7867;-5,9394
-5,1265;-6,4555
-4,2667;-7,0252
-3,4069;-7,1704
-2,5472;-7,5412
-1,7152;-7,7400
-0,6835;-7,7400
0,3761;-7,7668
1,2079;-7,6215
2,2676;-7,2776
3,1555;-6,9604
3,8153;-6,4445
4,7032;-5,9554
5,4193;-5,2407
5,9352;-4,7517
6,4794;-4,0907
6,8234;-3,2309
7,1957;-2,3712
7,3960;-1,5114
7,4243;-0,6516
7,2523;0,2082
7,1369;1,0680
6,6209;1,9550
6,1048;2,6156
5,5887;3,5027
5,1291;4,1906
4,2689;4,9058
3,4086;5,3943
2,5484;6,1371
1,7163;6,4811
0,6560;6,8250
-0,1763;7,1965
-1,2365;7,3960
-2,0967;7,3960
-2,9569;7,4235
-3,8172;7,2515
-4,7051;7,1070
-5,4209;6,7905
-5,9370;6,2744
-6,4531;5,7583
-7,0244;5,2697
-7,1964;4,5815
-7,3960;3,8934
-7,3960;3,2326
-7,4512;2,3723
-7,1072;1,4849
-6,7632;0,8512
-6,4469;-0,2354
-5,9586;-0,8965
-5,2708;-1,7567
-4,6106;-2,6169
-3,7509;-3,5041
-2,8911;-4,1922
-2,0591;-4,8804
-0,9995;-5,6223
-0,1398;-5,9394
0,7200;-6,4823
1,5518;-6,8532
2,6116;-6,9984
3,4995;-7,3692
4,1873;-7,5680
4,8752;-7,5948
5,5913;-7,4228
6,1355;-7,2776
6,4794;-6,9336
6,8517;-6,5896
7,0520;-6,2993
7,0520;-5,5846
7,0803;-5,1225
6,9366;-4,2358
6,5926;-3,5479
6,3051;-2,8870
5,5887;-2,0272
5,1009;-1,1404
4,4127;-0,4796
3,7809;0,3802
2,7205;1,2399
1,8603;2,1270
1,0000;2,7876
0,1398;3,6747
-0,6925;4,3899
-1,7526;4,8784
-2,6129;5,6211
-3,5009;5,9377
-4,1612;6,4811
-5,0769;6,8525
-5,5930;7,0520
-6,1367;7,0245
-6,4531;7,2515
-7,0244;7,0795
-7,2240;6,9075
-7,2240;6,7630
-7,2516;6,4464
-7,1072;5,9303
-6,7632;5,4143
-6,4469;4,9256
-5,9310;4,2374
-5,4427;3,5493
-4,7549;2,8885
-4,0948;2,0283
-3,2350;1,1408
-2,3752;0,4799
-1,5154;-0,3803
-0,6835;-1,2406
0,3761;-2,1278
1,2359;-2,7889
2,0957;-3,6761
2,9555;-4,3912
3,8434;-4,8804
4,5594;-5,6223
5,0472;-5,9394
5,7915;-6,4823
6,1072;-6,8532
6,6514;-7,0252
7,0520;-7,1972
7,0237;-7,3960
7,2523;-7,4228
7,0520;-7,2776
7,1369;-6,9336
6,6209;-6,5896
5,9635;-6,2725
6,4771;-5,7566
5,7890;-5,2407
5,2702;-4,7517
3,4368;-4,0638
2,3764;-3,4029
1,4881;-2,5431
0,8840;-1,6563
-0,3484;-0,9955
-1,4365;-0,1357
-2,0967;0,7512
-2,9569;1,4119
-3,8449;2,2989
-4,5608;2,9868
-5,0492;3,6747
-5,7927;4,3899
-6,1090;4,9058
-6,6804;5,4217
-6,8524;5,9651
-7,0520;6,3091
-7,0796;6,6805
-6,9076;6,8800
-6,7632;6,8800
-6,4469;6,8800
-5,9310;6,9075
-5,4151;6,7630
-4,9268;6,4189
-4,2667;6,1024
-3,4069;5,5863
-2,5193;5,0702
-1,8593;4,5815
-1,0274;3,8934
0,0322;3,2326
0,9200;2,3451
1,5798;1,6569
2,4396;0,9960
3,3275;0,1358
4,0154;-0,7515
4,7314;-1,4126
5,2473;-2,2999
5,7915;-2,9880
6,1637;-3,6761
6,3357;-4,3912
6,5360;-4,8804
6,5360;-5,6223
6,5643;-5,9663
6,4206;-6,2835
6,1048;-6,8800
5,5605;-6,8532
5,2729;-7,0520
4,5848;-7,0788
3,8966;-6,8800
3,2085;-6,9336
2,5484;-6,5628
1,6882;-6,4445
0,8280;-5,9286
-0,0322;-5,4126
-0,8924;-4,9236
-1,7526;-4,2088
-2,6407;-3,7199
-3,3010;-3,0590
-4,1890;-2,1722
-4,9049;-1,5114
-5,4209;-0,6516
-5,9647;0,2354
-6,3364;0,8960
-6,4807;1,7830
-6,8800;2,4709
-6,9076;3,1588
-6,7356;3,8740
-6,5636;4,3899
-6,4469;4,9058
-5,9310;5,4217
-5,3874;5,9926
-5,1265;6,1371
-4,2390;6,5085
-3,5789;6,7080
-2,6913;6,7080
-2,0313;6,7355
-1,1715;6,5635
-0,3396;6,4189
0,7200;6,0749
1,6078;5,7583
2,2676;5,2422
3,0150;4,7262
4,6750;4,2374
5,6478;3,5493
5,8198;2,8612
5,9070;2,2003
6,7363;1,3129
6,5077;0,6519
6,6797;-0,2083
6,9083;-1,0956
6,7646;-1,7838
6,4206;-2,4719
6,0765;-3,1600
5,7325;-3,8482
5,4167;-4,5632
4,9288;-5,0793
4,2407;-5,6223
3,5807;-5,9663
2,6924;-6,3103
2,0323;-6,6812
1,1721;-6,8800
0,3119;-6,8800
-0,5483;-6,9068
-1,4365;-6,7348
-2,0967;-6,5628
-2,9848;-6,4177
-3,6729;-6,1005
-4,3888;-5,5577
-4,9049;-5,2675
-5,4209;-4,5528
-5,9923;-4,0907
-6,1643;-3,1770
-6,3364;-2,7151
-6,5360;-1,8282
-6,5636;-1,1404
-6,3916;-0,4796
-6,2473;0,3802
-5,9033;1,2671
-5,5870;1,9550
-5,0988;2,6429
-4,4110;3,3580
-3,7231;3,8466
-3,0352;4,5619
-2,3752;5,1052
-1,5154;5,4492
-0,6556;5,7931
0,2042;6,1645
1,0919;6,3365
1,7798;6,5360
2,4396;6,5635
3,3556;6,3915
3,8434;6,2195
4,5594;6,0749
5,0754;5,7309
5,6478;5,4143
5,8198;4,8982
5,9917;4,3821
6,1920;3,8934
6,1920;3,2052
6,2203;2,5171
6,0765;1,8562
5,7607;0,9688
5,2164;0,2807
4,9288;-0,3803
4,2125;-1,2677
3,7246;-1,9558
3,0646;-2,6439
2,1763;-3,3591
1,5162;-3,8482
0,6560;-4,5632
-0,2322;-5,0793
-0,9203;-5,6223
-1,5806;-5,9663
-2,4687;-6,3372
-3,1568;-6,5092
-3,8449;-6,7080
-4,5885;-6,7080
-4,9049;-6,7348
-5,4486;-6,5628
-5,8203;-6,4177
-5,9923;-6,0737
-6,1643;-5,7566
-6,3916;-5,2138
-6,2196;-4,9236
-6,0753;-4,2088
-5,7313;-3,7199
-5,3874;-3,0320
-5,0988;-2,3441
-4,3832;-1,6833
-3,9228;-0,7964
-3,0352;-0,1086
-2,3474;0,5521
-1,6874;1,4391
-0,7997;2,1270
-0,1398;2,8421
0,7480;3,3307
1,4079;4,0459
2,2957;4,5619
2,9836;5,1052
3,6996;5,4492
4,2155;5,8206
4,7314;5,9926
5,2756;6,1920
5,6478;6,1920
5,8198;6,1920
5,9917;6,2195
6,2203;6,0749
6,0483;5,7309
5,8763;5,3868
5,7325;5,0702
5,4167;4,5541
4,9006;4,0654
4,3845;3,3500
3,8966;2,8612
3,2085;2,1730
2,5484;1,4849
1,6602;0,8240
0,9720;-0,0634
0,3119;-0,7515
-0,5483;-1,4397
-1,4365;-2,1278
-2,1246;-2,8160
-2,8127;-3,5311
-3,5287;-4,0202
-4,0170;-4,7622
-4,7606;-5,0793
-5,0769;-5,6491
-5,6483;-5,7943
-5,8203;-6,1652
-6,0200;-6,3372
-6,0200;-6,5360
-6,0477;-6,5360
-5,8757;-6,5628
-5,7313;-6,4177
-5,3874;-6,0737
-5,0711;-5,7297
-4,5552;-5,4126
-4,0670;-4,8967
-3,3792;-4,3808
-2,6913;-3,8918
-2,0313;-3,1770
-1,1436;-2,6881
-0,4837;-2,0002
0,4041;-1,3123
1,0919;-0,6516
1,7798;0,2354
2,4396;0,9232
3,3556;1,6111
3,8434;2,3262
4,5876;2,8148
4,9316;3,5300
5,2756;4,0459
5,6478;4,5619
5,8480;5,1052
5,8480;5,4766
5,8763;5,6486
5,7042;5,8206
5,5322;6,0200
5,3885;6,0200
5,0726;6,0475
4,5002;5,8754
4,4409;5,7034
3,5525;5,5589
2,8644;5,2422
2,1763;4,7262
1,4601;4,2101
1,0281;3,6940
-0,0042;3,2052
-1,1203;2,5171
-1,5806;1,8290
-2,4687;1,1408
-3,1846;0,4527
-3,6729;-0,2354
-4,4165;-0,9236
-4,7328;-1,6117
-5,2766;-2,2999
-5,6483;-3,0150
-5,8480;-3,5041
-5,8480;-4,2192
-5,8480;-4,7622
-5,8757;-5,0793
-5,7313;-5,6491
-5,3874;-5,8211
-5,0711;-5,9931
-4,5275;-6,1652
-4,2390;-6,3640
-3,5511;-6,3908
-2,8633;-6,2188
-2,1754;-6,0737
-1,4875;-5,7297
-0,8276;-5,3858
0,0602;-5,0687
0,7480;-4,5258
1,4079;-4,2358
2,3238;-3,5209
2,8116;-3,0320
3,5276;-2,3441
4,0435;-1,6563
4,5876;-0,9684
4,9316;-0,2805
5,3038;0,4073
5,4758;1,0952
5,6760;1,7830
5,7042;2,4982
5,5040;2,9868
5,5605;3,7293
5,1882;4,0459
5,0726;4,5892
4,5566;4,9332
4,0686;5,2772
3,3524;5,6486
2,8644;5,8480
2,1763;5,8480
1,5162;5,8480
0,6280;5,8754
-0,0602;5,7034
-0,7204;5,5589
-1,6364;5,2148
-2,1246;4,8982
-2,8127;4,3547
-3,5287;4,0654
-4,0447;3,3500
-4,5885;2,8612
-4,9326;2,1730
-5,2766;1,4849
-5,6760;0,7968
-5,6483;0,0815
-5,8757;-0,3803
-5,6760;-1,2947
-5,7313;-1,7838
-5,3874;-2,4719
-5,0434;-3,1870
-4,7272;-3,7031
-4,2112;-4,2192
-3,7231;-4,7622
-3,0352;-5,1062
-2,3195;-5,4502
-1,8593;-5,8480
-0,9716;-5,8211
-0,3117;-6,0200
0,5481;-6,0200
1,4639;-6,0468
1,9518;-5,8749
2,6396;-5,7029
3,2994;-5,5577
4,1873;-5,2407
4,8188;-4,7247
6,0483;-4,1819
5,7633;-3,8918
6,3075;-3,1770
6,6797;-2,6881
6,9083;-2,0002
6,7080;-1,3123
6,8212;-0,6245
6,0765;0,0905
5,8172;0,5793
4,8724;1,2671
4,5848;1,9550
3,8966;2,6701
3,2366;3,1861
;3,7020
;4,2453
;4,5892
;4,9332
;5,3046
;5,4766
;5,6760
;5,6760
;5,6760
;5,7309
;5,3594
;5,2148
;4,8708
;4,5541
;4,0381
;3,5220
;3,0059
;2,5171
;1,8290
;1,1136
;0,6247
;-0,0634
;-0,7515
;-1,4397
;-2,1549
;-2,6439
;-3,3860
;-3,6761
;-4,4181
;-4,7622
;-5,1062
;-5,4771
;-5,6491
;-5,8480
;-5,8480
;-5,8749
;-5,6760
;-5,7029
;-5,5577
;-5,2138
;-4,8967
;-4,3539
;-4,0368
;-3,5209
;-3,0320
;-2,3171
;-1,8553
;-0,9413
;-0,4525
;0,2354
;0,9504
;1,4391
;2,1542
;2,6701
;3,1861
;3,7020
;4,2453
;4,5892
;4,9606
;5,1326
;5,3046
;5,5040
;5,5040
;5,5314
;5,3594
;5,2148
;4,8708
;4,5268
;4,2101
;3,6940
;3,1779
;2,6618
;2,1730
;1,4577
;0,9688
;0,2807
;-0,4075
;-1,1227
;-1,6117
;-2,3269
;-2,8430
;-3,3591
;-3,8751
;-4,4181
;-4,7622
;-5,1062
;-5,4771
;-5,6760
;-5,6760
;-5,6760
;-5,6760
;-5,7029
;-5,5309
;-5,3858
;-5,0687
;-4,5258
;-4,2088
;-3,6929
;-3,1770
;-2,6881
;-1,9732
;-1,4843
;-0,7964
;-0,0814
;0,4073
;1,1224
;1,6111
;2,3262
;2,8421
;3,3580
;3,9013
;4,2453
;4,6166
;4,7612
;5,1600
;5,1326
;5,3320
;5,3594
;5,1874
;5,0154
;4,8434
;4,6988
;4,3821
;3,8387
;3,5220
;3,0332
;2,3178
;1,8017
;1,3129
;0,6247
;-0,0906
;-0,5795
;-1,2947
;-1,7838
;-2,4989
;-3,0150
;-3,5581
;-3,8751
;-4,4181
;-4,7891
;-4,9342
;-5,3051
;-5,4771
;-5,6760
;-5,7029
;-5,5040
;-5,5309
;-5,3858
;-5,0418
;-4,6978
;-4,3808
;-3,8649
;-3,3220
;-3,0320
;-2,3171
;-1,8282
;-1,1133
;-0,6245
;0,0905
;0,5793
;1,2944
;1,7830
;2,5254
;2,8421
;3,3580
;3,9013
;4,2453
;4,6166
;4,7886
;4,9880
;4,9606
;5,1874
;4,9880
;5,0154
;4,8434
;4,6988
;4,3547
;4,0381
;3,4946
;3,1779
;2,6618
;2,1730
;1,4577
;0,9688
;0,2535
;-0,2354
;-0,9507
;-1,4397
;-2,1819
;-2,4719
;-3,2140
;-3,5311
;-4,0741
;-4,4181
;-4,7891
;-4,9342
;-5,3320
;-5,3051
;-5,5040
;-5,5309
;-5,3589
;-5,1869
;-5,0418
;-4,6978
;-4,3539
;-4,0368
;-3,4940
;-3,2040
;-2,4891
;-1,9732
;-1,4843
;-0,7693
;-0,2534
;0,2354
;0,9504
;1,4663
;1,9823
;2,4982
;3,0141
;3,5573
;3,9013
;4,2453
;4,6166
;4,8160
;4,7886
;4,9880
;4,9880
;5,0154
;4,8434
;4,6988
;4,3274
;4,2101
;3,6667
;3,3500
;2,8339
;2,3178
;1,8017
;1,2856
;0,7968
;0,0815
;-0,4075
;-1,1227
;-1,6388
;-2,1549
;-2,6710
;-3,1870
;-3,7301
;-4,0741
;-4,4451
;-4,5902
;-4,9611
;-5,1600
;-5,1331
;-5,3589
;-5,1600
;-5,1869
;-5,0418
;-4,6978
;-4,3269
;-4,2088
;-3,6929
;-3,1500
;-2,8600
;-2,1181
;-1,8282
;-1,1133
;-0,6245
;0,0905
;0,6065
;1,1224
;1,6383
;2,1542
;2,6974
;3,0141
;3,5573
;3,9013
;4,2726
;4,4446
;4,6166
;4,8160
;4,8160
;4,8434
;4,6714
;4,4994
;4,3274
;4,1827
;3,8387
;3,5220
;3,0059
;2,4898
;1,9737
;1,4577
;0,9416
;0,4255
;-0,0634
;-0,7787
;-1,2947
;-1,8108
;-2,3269
;-2,8430
;-3,3860
;-3,7301
;-4,0741
;-4,4451
;-4,6171
;-4,7891
;-4,9880
;-4,9880
;-4,9880
;-5,0149
;-4,8429
;-4,6709
;-4,5258
;-4,1819
;-3,8649
;-3,3220
;-3,0050
;-2,4891
;-1,9732
;-1,4572
;-0,9413
;-0,4525
;0,2625
;0,7784
;1,2944
;1,8103
;2,3535
;2,6701
;3,2134
;3,5573
;3,9287
;4,0733
;4,4446
;4,6440
;4,6440
;4,6440
;4,6714
;4,4994
;4,3274
;4,1827
;3,8387
;3,4946
;3,1779
;2,6346
;2,3178
;1,8017
;1,2856
;0,7968
;0,0815
;-0,4346
;-0,9507
;-1,4668
;-1,9828
;-2,4989
;-3,0420
;-3,3860
;-3,7301
;-4,0741
;-4,4451
;-4,6171
;-4,8160
;-4,8160
;-4,8160
;-4,8160
;-4,8429
;-4,6709
;-4,4989
;-4,3539
;-4,0368
;-3,4940
;-3,1770
;-2,6611
;-2,1181
;-1,8282
;-1,0862
;-0,7964
;-0,0814
;0,4345
;0,9504
;1,4663
;2,0095
;2,3262
;2,8694
;3,2134
;3,5573
;3,9287
;4,1006
;4,2726
;4,4720
;4,4720
;4,4720
;4,4994
;4,3274
;4,1827
;3,8387
;3,4946
;3,1506
;2,8339
;2,2905
;1,9737
;1,4577
;0,9416
;0,4255
;-0,0906
;-0,6066
;-1,1227
;-1,6388
;-2,1549
;-2,6980
;-3,0150
;-3,5850
;-3,7301
;-4,0741
;-4,4451
;-4,6440
;-4,6440
;-4,6440
;-4,6440
;-4,6440
;-4,6709
;-4,4989
;-4,3539
;-4,0099
;-3,6659
;-3,3220
;-3,0050
;-2,4891
;-1,9732
;-1,4572
;-0,9413
;-0,4254
;0,0905
;0,6065
;1,1224
;1,6655
;1,9823
;2,5254
;2,8694
;3,2134
;3,5847
;3,7567
;3,9287
;4,1006
;4,3000
;4,3000
;4,3274
;4,1554
;3,9833
;3,8387
;3,4673
;3,3226
;3,0059
;2,4625
;2,1458
;1,6297
;1,0864
;0,7968
;0,0815
;-0,4346
;-0,9778
;-1,2947
;-1,8108
;-2,3539
;-2,6710
;-3,2140
;-3,5850
;-3,7301
;-4,0741
;-4,4720
;-4,4451
;-4,6440
;-4,6709
;-4,4720
;-4,4720
;-4,4989
;-4,3539
;-4,0099
;-3,6659
;-3,3220
;-2,9780
;-2,6611
;-2,1451
;-1,6292
;-1,0862
;-0,7693
;-0,2534
;0,2625
;0,7784
;1,3216
;1,6383
;2,1815
;2,5254
;2,8694
;3,2134
;3,5847
;3,7567
;3,9287
;4,1280
;4,1280
;4,1554
;3,9560
;3,9833
;3,8387
;3,4673
;3,3226
;2,9786
;2,6346
;2,3178
;1,8017
